"longitude","latitude"
77.7243,79.9212
78.815,80.0385
79.9314,80.1522
81.0736,80.2621
82.2414,80.3681
83.4349,80.47
84.6538,80.5678
85.8978,80.6612
87.1663,80.7501
88.459,80.8345
89.7751,80.9141
91.1139,80.9889
92.4744,81.0588
93.8557,81.1235
95.2564,81.183
96.6755,81.2372
98.1113,81.286
99.5625,81.3293
101.0274,81.367
102.5041,81.399
103.991,81.4253
105.486,81.4458
106.9872,81.4605
108.4926,81.4693
110,81.4722
111.5074,81.4693
113.0128,81.4605
114.514,81.4458
116.009,81.4253
117.4959,81.399
118.9726,81.367
120.4375,81.3293
121.8886,81.286
123.3245,81.2372
124.7436,81.183
126.1443,81.1235
127.5256,81.0588
128.8861,80.9889
130.2249,80.9141
131.541,80.8345
132.8336,80.7501
134.1022,80.6612
135.3462,80.5678
136.565,80.47
137.7585,80.3681
138.9264,80.2621
140.0686,80.1522
141.185,80.0385
142.2756,79.9212
143.3407,79.8003
144.3803,79.6761
145.3948,79.5485
146.3844,79.4178
147.3493,79.2841
148.2902,79.1474
149.2072,79.008
150.1009,78.8658
150.9717,78.7211
151.8202,78.5739
152.6467,78.4243
153.4518,78.2724
154.2361,78.1183
155,77.9621
155.7441,77.8038
156.4688,77.6437
157.1747,77.4816
157.8624,77.3178
158.5323,77.1523
159.1849,76.9851
159.8208,76.8164
160.4403,76.6461
161.0441,76.4744
161.6325,76.3013
162.2061,76.1269
162.7652,75.9512
163.3103,75.7742
163.8418,75.5961
164.3602,75.4169
164.8658,75.2366
165.3591,75.0553
165.8403,74.8729
166.3099,74.6896
166.7683,74.5054
167.2157,74.3204
167.6525,74.1345
168.0791,73.9477
168.4957,73.7602
168.9027,73.572
169.3003,73.3831
169.6888,73.1935
170.0685,73.0032
170.4397,72.8123
170.8025,72.6208
171.1573,72.4287
171.5044,72.2361
171.8438,72.043
172.1759,71.8493
172.5009,71.6552
172.8189,71.4606
173.1302,71.2656
173.435,71.0701
173.7334,70.8743
174.0256,70.678
174.3119,70.4814
174.5923,70.2845
174.8671,70.0872
175.1363,69.8895
175.4002,69.6916
180.1046,65.2849
180.2777,65.0831
180.448,64.8813
180.6155,64.6794
180.7802,64.4775
180.9423,64.2756
181.1017,64.0736
181.2587,63.8715
181.4131,63.6695
181.565,63.4674
181.7146,63.2654
181.8619,63.0633
182.0069,62.8612
182.1497,62.6592
182.2903,62.4571
182.4287,62.2551
182.5651,62.0531
182.6995,61.8511
182.8318,61.6492
182.9622,61.4473
39.8552,64.6076
40.0261,64.8088
40.1998,65.0099
40.9245,65.8138
41.1135,66.0146
41.3058,66.2152
41.5014,66.4157
41.7005,66.6161
41.9032,66.8163
42.1094,67.0164
42.3194,67.2164
42.5332,67.4162
42.751,67.6158
42.9727,67.8152
43.1986,68.0145
43.4287,68.2135
43.6631,68.4123
43.902,68.6109
44.1455,68.8092
44.3937,69.0073
44.6468,69.2052
44.9048,69.4027
45.1679,69.6
45.4362,69.7969
45.7099,69.9935
45.9892,70.1898
46.2742,70.3858
46.565,70.5813
46.8619,70.7765
47.165,70.9713
47.4744,71.1656
47.7904,71.3595
48.1132,71.553
48.4429,71.746
48.7798,71.9384
49.124,72.1304
49.4759,72.3217
49.8355,72.5126
50.2032,72.7028
50.5792,72.8924
50.9638,73.0813
51.3571,73.2696
51.7595,73.4572
52.1712,73.644
52.5926,73.8301
53.0239,74.0154
53.4654,74.1998
53.9174,74.3834
54.3803,74.5661
54.8545,74.7478
55.3401,74.9285
55.8376,75.1083
56.3475,75.2869
56.8699,75.4645
57.4054,75.6409
57.9542,75.8161
58.5169,75.99
59.0939,76.1627
59.6854,76.3339
60.2921,76.5038
60.9144,76.6722
61.5526,76.839
62.2073,77.0042
62.8789,77.1678
63.5679,77.3296
64.2748,77.4896
65,77.6477
65.7441,77.8038
66.5074,77.9579
67.2906,78.1099
68.0941,78.2596
68.9182,78.4071
69.7636,78.5521
70.6307,78.6946
71.5198,78.8345
72.4314,78.9717
73.3659,79.1061
74.3236,79.2376
75.3048,79.366
76.3099,79.4913
77.3391,79.6133
78.3925,79.7319
79.4703,79.847
80.5725,79.9585
81.6992,80.0662
82.8503,80.17
84.0256,80.2699
85.2249,80.3655
86.4477,80.4569
87.6938,80.5439
88.9625,80.6264
90.2532,80.7042
91.565,80.7773
92.8973,80.8455
95.6186,80.9667
97.0054,81.0196
98.4078,81.0672
99.8245,81.1094
101.2538,81.1461
102.6942,81.1773
104.144,81.2029
105.6013,81.2229
107.0643,81.2372
108.5312,81.2458
110,81.2487
111.4688,81.2458
112.9357,81.2372
114.3987,81.2229
115.856,81.2029
117.3058,81.1773
118.7462,81.1461
120.1755,81.1094
121.5922,81.0672
122.9946,81.0196
124.3814,80.9667
125.7512,80.9086
127.1027,80.8455
128.435,80.7773
129.7468,80.7042
131.0375,80.6264
132.3062,80.5439
133.5523,80.4569
134.7751,80.3655
135.9744,80.2699
137.1497,80.17
138.3008,80.0662
139.4275,79.9585
140.5297,79.847
141.6075,79.7319
142.6609,79.6133
143.6901,79.4913
144.6952,79.366
145.6764,79.2376
146.6341,79.1061
147.5686,78.9717
148.4802,78.8345
149.3693,78.6946
150.2364,78.5521
151.0817,78.4071
151.9059,78.2596
152.7094,78.1099
153.4926,77.9579
154.2559,77.8038
155,77.6477
155.7252,77.4896
156.4321,77.3296
157.1211,77.1678
157.7927,77.0042
158.4474,76.839
159.0856,76.6722
159.7079,76.5038
160.3145,76.3339
160.9061,76.1627
161.4831,75.99
162.0458,75.8161
162.5946,75.6409
163.1301,75.4645
163.6525,75.2869
164.1624,75.1083
164.6599,74.9285
165.1455,74.7478
165.6196,74.5661
166.0826,74.3834
166.5346,74.1998
166.9761,74.0154
167.4074,73.8301
167.8288,73.644
168.2405,73.4572
168.6429,73.2696
169.0362,73.0813
169.4208,72.8924
169.7968,72.7028
170.1645,72.5126
170.5241,72.3217
170.8759,72.1304
171.2202,71.9384
171.5571,71.746
171.8868,71.553
172.2095,71.3595
172.5256,71.1656
172.835,70.9713
173.1381,70.7765
173.435,70.5813
173.7258,70.3858
174.0108,70.1898
174.29,69.9935
174.5638,69.7969
179.9739,64.8088
180.1448,64.6076
180.3129,64.4063
180.4783,64.205
180.641,64.0036
180.8011,63.8022
180.9588,63.6008
181.1139,63.3993
181.2666,63.1978
181.417,62.9963
181.565,62.7948
181.7108,62.5934
181.8544,62.3919
181.9958,62.1904
182.1351,61.9889
182.2724,61.7875
182.4076,61.586
40.4973,64.7346
41.8014,66.1361
42.0007,66.3359
42.2035,66.5355
42.4098,66.735
42.6199,66.9343
42.8336,67.1334
43.0513,67.3324
43.2729,67.5312
43.4986,67.7298
43.7284,67.9282
43.9625,68.1264
44.201,68.3243
44.4439,68.522
44.6916,68.7194
44.9439,68.9166
45.2011,69.1135
45.4633,69.3101
45.7307,69.5064
46.0033,69.7024
46.2814,69.898
46.565,70.0933
46.8544,70.2882
47.1497,70.4827
47.451,70.6768
47.7585,70.8705
48.0725,71.0637
48.393,71.2565
48.7203,71.4488
49.0546,71.6406
49.396,71.8318
49.7449,72.0225
50.1013,72.2127
50.4655,72.4023
50.8378,72.5912
51.2184,72.7795
51.6075,72.9671
52.0054,73.154
52.4123,73.3402
52.8285,73.5257
53.2544,73.7103
53.6901,73.8941
54.1359,74.0771
54.5923,74.2592
55.0594,74.4403
55.5377,74.6205
56.0274,74.7997
56.5288,74.9778
57.0425,75.1548
57.5686,75.3307
58.1076,75.5054
58.6598,75.6789
59.2257,75.851
59.8056,76.0219
60.3999,76.1914
61.0091,76.3594
61.6335,76.5259
62.2737,76.6908
62.93,76.8541
63.6028,77.0157
64.2927,77.1755
65,77.3335
65.7252,77.4896
66.4688,77.6437
67.2312,77.7957
68.0128,77.9455
68.8141,78.0931
69.6355,78.2384
70.4774,78.3813
71.3402,78.5216
72.2243,78.6593
73.1301,78.7943
74.0579,78.9265
75.008,79.0558
75.9806,79.182
76.9761,79.3051
77.9946,79.4249
79.0362,79.5413
80.1011,79.6543
81.1892,79.7636
82.3005,79.8692
83.4349,79.971
84.5923,80.0687
85.7722,80.1624
86.9745,80.2519
88.1986,80.337
89.444,80.4176
90.71,80.4937
91.9958,80.5651
93.3008,80.6317
97.3196,80.8018
98.6901,80.8482
100.0738,80.8894
101.4692,80.9252
102.875,80.9556
104.2894,80.9806
105.7108,81.0001
107.1376,81.014
108.5679,81.0224
110,81.0252
111.4321,81.0224
112.8624,81.014
114.2892,81.0001
115.7106,80.9806
117.125,80.9556
118.5308,80.9252
119.9262,80.8894
121.3099,80.8482
122.6804,80.8018
124.0362,80.7501
125.3762,80.6934
126.6992,80.6317
128.0042,80.5651
129.2901,80.4937
130.556,80.4176
131.8014,80.337
133.0255,80.2519
134.2277,80.1624
135.4077,80.0687
136.565,79.971
137.6995,79.8692
138.8108,79.7636
139.8989,79.6543
140.9638,79.5413
142.0054,79.4249
143.0239,79.3051
144.0193,79.182
144.992,79.0558
145.9421,78.9265
146.8699,78.7943
147.7757,78.6593
148.6598,78.5216
149.5226,78.3813
150.3645,78.2384
151.1859,78.0931
151.9872,77.9455
152.7688,77.7957
153.5312,77.6437
154.2748,77.4896
155,77.3335
155.7073,77.1755
156.3972,77.0157
157.07,76.8541
157.7263,76.6908
158.3665,76.5259
158.9909,76.3594
159.6001,76.1914
160.1944,76.0219
160.7743,75.851
161.3402,75.6789
161.8924,75.5054
162.4314,75.3307
162.9575,75.1548
163.4711,74.9778
163.9726,74.7997
164.4623,74.6205
164.9406,74.4403
165.4077,74.2592
165.8641,74.0771
166.3099,73.8941
166.7456,73.7103
167.1715,73.5257
167.5877,73.3402
167.9946,73.154
168.3925,72.9671
168.7816,72.7795
169.1622,72.5912
169.5345,72.4023
169.8987,72.2127
170.2551,72.0225
170.604,71.8318
170.9454,71.6406
171.2797,71.4488
171.607,71.2565
171.9275,71.0637
172.2415,70.8705
172.549,70.6768
172.8503,70.4827
173.1456,70.2882
173.435,70.0933
173.7186,69.898
173.9966,69.7024
179.5027,64.7346
179.6769,64.5341
179.8483,64.3335
180.0169,64.1328
180.1829,63.932
180.3462,63.7313
180.5069,63.5305
180.6652,63.3296
180.821,63.1287
180.9744,62.9278
181.1255,62.7269
181.2742,62.526
181.4207,62.3251
181.565,62.1242
181.7072,61.9232
181.8473,61.7223
181.9853,61.5215
42.4965,66.2543
42.9128,66.6519
43.1265,66.8504
43.344,67.0487
43.5654,67.2469
43.7908,67.4449
44.0202,67.6426
44.2539,67.8401
44.4919,68.0374
44.9812,68.4313
45.2328,68.6278
45.4892,68.8241
45.7505,69.02
46.0168,69.2156
46.2883,69.4109
46.565,69.6059
46.8473,69.8005
47.1351,69.9948
47.4287,70.1886
47.7283,70.382
48.0338,70.5751
48.3457,70.7676
48.664,70.9598
48.9888,71.1514
49.3205,71.3425
49.6591,71.5332
50.0049,71.7232
50.3581,71.9127
50.7189,72.1016
51.0875,72.2899
51.4641,72.4776
51.849,72.6646
52.2425,72.8509
52.6446,73.0364
53.0558,73.2212
53.4763,73.4053
53.9063,73.5885
54.3461,73.7709
54.796,73.9523
55.2564,74.1329
55.7274,74.3125
56.2094,74.4911
56.7029,74.6687
57.2079,74.8452
58.2544,75.1948
60.5028,75.8791
61.0995,76.0467
61.7107,76.2129
62.337,76.3775
62.9786,76.5406
63.6361,76.702
64.3097,76.8617
65,77.0195
65.7073,77.1755
66.4321,77.3296
67.1747,77.4816
67.9357,77.6316
68.7153,77.7794
69.514,77.9249
70.3322,78.0681
71.1702,78.2088
72.0284,78.347
72.9072,78.4826
73.8068,78.6154
74.7276,78.7455
75.6698,78.8726
76.6336,78.9966
77.6193,79.1176
78.627,79.2352
79.6567,79.3496
80.7086,79.4604
81.7826,79.5677
82.8787,79.6712
83.9966,79.7709
85.1363,79.8668
86.2973,79.9585
87.4794,80.0461
88.6821,80.1294
89.9048,80.2083
91.1468,80.2827
92.4076,80.3525
93.6861,80.4176
97.6192,80.5837
98.9591,80.6291
100.3112,80.6692
101.6743,80.7042
103.047,80.7339
104.4278,80.7583
105.8151,80.7773
107.2073,80.7909
108.6028,80.799
110,80.8018
111.3972,80.799
112.7927,80.7909
114.1849,80.7773
115.5722,80.7583
116.9529,80.7339
118.3256,80.7042
119.6888,80.6692
121.0409,80.6291
122.3808,80.5837
123.707,80.5333
125.0184,80.4779
126.3139,80.4176
127.5924,80.3525
128.8532,80.2827
130.0952,80.2083
131.3179,80.1294
132.5206,80.0461
133.7026,79.9585
134.8637,79.8668
136.0033,79.7709
137.1213,79.6712
138.2174,79.5677
139.2914,79.4604
140.3432,79.3496
141.373,79.2352
142.3807,79.1176
143.3664,78.9966
144.3302,78.8726
145.2724,78.7455
146.1932,78.6154
147.0928,78.4826
147.9716,78.347
148.8298,78.2088
149.6678,78.0681
150.486,77.9249
151.2847,77.7794
152.0643,77.6316
152.8253,77.4816
153.5679,77.3296
154.2927,77.1755
155,77.0195
155.6903,76.8617
156.3639,76.702
157.0214,76.5406
157.663,76.3775
158.2892,76.2129
158.9005,76.0467
159.4971,75.8791
160.0796,75.71
160.6482,75.5396
161.2035,75.3678
161.7456,75.1948
162.275,75.0206
162.7921,74.8452
163.2971,74.6687
163.7905,74.4911
164.2726,74.3125
164.7436,74.1329
165.204,73.9523
165.6539,73.7709
166.0937,73.5885
166.5237,73.4053
166.9442,73.2212
167.3553,73.0364
167.7575,72.8509
168.1509,72.6646
168.5359,72.4776
168.9125,72.2899
169.2811,72.1016
169.6419,71.9127
169.9951,71.7232
170.3409,71.5332
170.6795,71.3425
171.0112,71.1514
171.336,70.9598
171.6543,70.7676
171.9661,70.5751
172.2717,70.382
172.5713,70.1886
172.8649,69.9948
173.1527,69.8005
179.0343,64.6589
179.2118,64.459
179.3864,64.259
179.5582,64.059
179.7273,63.8589
179.8938,63.6588
180.0576,63.4586
180.2189,63.2584
180.3777,63.0581
180.5341,62.8578
180.6881,62.6575
180.8398,62.4571
180.9892,62.2568
181.1364,62.0564
181.2814,61.8561
181.4243,61.6557
43.1986,66.3692
43.4121,66.5671
43.6294,66.7648
43.8505,66.9623
44.0755,67.1596
44.3045,67.3568
45.7693,68.5344
46.0296,68.7297
46.2948,68.9246
46.565,69.1193
46.8405,69.3136
47.1213,69.5076
47.4076,69.7012
47.6995,69.8944
47.9971,70.0872
48.3008,70.2795
48.6105,70.4715
48.9264,70.6629
49.2488,70.8539
49.5778,71.0444
49.9136,71.2344
50.2564,71.4238
50.6064,71.6126
50.9638,71.8009
51.3287,71.9886
51.7014,72.1756
52.0822,72.362
52.4712,72.5476
52.8687,72.7326
53.2749,72.9168
53.6901,73.1002
54.1145,73.2828
54.5484,73.4646
54.992,73.6455
55.9097,74.0046
57.875,74.7106
62.3974,76.0645
63.0251,76.2273
63.6678,76.3885
64.326,76.548
65,76.7057
65.6903,76.8617
66.3972,77.0157
67.1211,77.1678
67.8624,77.3178
68.6215,77.4658
69.3987,77.6115
70.1944,77.755
71.009,77.896
71.8428,78.0347
72.696,78.1708
73.5691,78.3043
74.4623,78.435
75.3758,78.563
76.3099,78.688
77.2648,78.8099
78.2405,78.9288
79.2373,79.0444
80.2551,79.1566
81.294,79.2654
82.354,79.3707
83.4349,79.4723
84.5367,79.5701
85.6589,79.6639
86.8014,79.7538
87.9638,79.8396
89.1455,79.9212
90.3462,79.9984
91.565,80.0713
92.8015,80.1395
97.9052,80.3655
99.2157,80.4098
100.5377,80.449
101.8699,80.4832
103.211,80.5122
104.5597,80.536
105.9144,80.5545
107.2737,80.5678
108.6361,80.5758
110,80.5784
111.3639,80.5758
112.7263,80.5678
114.0856,80.5545
115.4403,80.536
116.789,80.5122
118.1301,80.4832
119.4623,80.449
120.7843,80.4098
122.0948,80.3655
123.3925,80.3163
124.6764,80.2621
125.9454,80.2032
127.1985,80.1395
128.435,80.0713
129.6538,79.9984
130.8544,79.9212
132.0362,79.8396
133.1986,79.7538
134.3411,79.6639
135.4633,79.5701
136.565,79.4723
137.646,79.3707
138.706,79.2654
139.7449,79.1566
140.7627,79.0444
141.7595,78.9288
142.7352,78.8099
143.6901,78.688
144.6242,78.563
145.5377,78.435
146.4308,78.3043
147.304,78.1708
148.1572,78.0347
148.991,77.896
149.8056,77.755
150.6013,77.6115
151.3785,77.4658
152.1376,77.3178
152.8789,77.1678
153.6028,77.0157
154.3097,76.8617
155,76.7057
155.674,76.548
156.3322,76.3885
156.9749,76.2273
157.6026,76.0645
158.2155,75.9001
158.8141,75.7343
159.3987,75.567
159.9697,75.3983
160.5275,75.2282
161.0724,75.0569
161.6048,74.8844
162.125,74.7106
162.6333,74.5357
163.1301,74.3597
163.6156,74.1827
164.0903,74.0046
164.5543,73.8255
165.008,73.6455
165.4516,73.4646
165.8855,73.2828
166.3099,73.1002
166.7251,72.9168
167.1313,72.7326
167.5288,72.5476
167.9178,72.362
168.2986,72.1756
168.6713,71.9886
169.0362,71.8009
169.3936,71.6126
169.7436,71.4238
170.0864,71.2344
170.4222,71.0444
170.7512,70.8539
171.0736,70.6629
171.3895,70.4715
171.6992,70.2795
172.0029,70.0872
172.3005,69.8944
172.8787,69.5076
178.7495,64.3823
178.9273,64.183
179.1022,63.9837
179.2744,63.7842
179.444,63.5847
179.6108,63.3852
179.7751,63.1856
179.9369,62.9859
180.0963,62.7862
180.2532,62.5865
180.4077,62.3868
180.56,62.187
180.71,61.9872
180.8577,61.7875
181.0034,61.5877
181.1469,61.3879
43.4774,66.0862
43.6907,66.2835
43.9077,66.4806
44.1284,66.6775
44.353,66.8742
44.5816,67.0707
44.8142,67.2669
45.051,67.463
45.292,67.6587
45.5374,67.8542
46.0418,68.2445
46.301,68.4391
46.565,68.6335
46.834,68.8275
47.1081,69.0211
47.3874,69.2145
47.6721,69.4074
47.9622,69.6
48.258,69.7921
48.5596,69.9838
48.8671,70.1751
49.1808,70.366
49.5007,70.5563
49.8271,70.7462
50.1601,70.9355
50.4998,71.1243
50.8466,71.3125
51.2005,71.5001
51.5618,71.6872
51.9307,71.8736
52.3073,72.0593
52.692,72.2444
53.0848,72.4287
53.4862,72.6123
55.1807,73.3388
57.5191,74.2263
59.0531,74.7462
60.1355,75.0867
61.2686,75.422
63.0694,75.9142
64.3415,76.2345
65,76.3921
65.674,76.548
66.3639,76.702
67.07,76.8541
67.7927,77.0042
68.5323,77.1523
69.2891,77.2982
70.0636,77.442
70.856,77.5834
71.6666,77.7225
72.4958,77.8591
73.3439,77.9931
74.211,78.1246
75.0975,78.2533
76.0035,78.3791
76.9293,78.5021
77.875,78.622
78.8407,78.7388
79.8265,78.8524
80.8324,78.9626
81.8584,79.0695
82.9044,79.1728
83.9704,79.2724
85.0561,79.3683
86.1613,79.4604
87.2856,79.5485
88.4287,79.6326
89.5901,79.7124
90.7693,79.7881
91.9657,79.8593
93.1786,79.9262
94.4072,79.9884
95.6507,80.0461
96.9081,80.099
98.1785,80.1472
99.4608,80.1904
100.7539,80.2288
102.0565,80.2621
103.3675,80.2905
104.6855,80.3137
106.0091,80.3318
107.337,80.3448
108.6678,80.3525
110,80.3551
111.3322,80.3525
112.663,80.3448
113.9909,80.3318
115.3145,80.3137
116.6325,80.2905
117.9435,80.2621
119.2461,80.2288
120.5392,80.1904
121.8215,80.1472
123.0919,80.099
124.3493,80.0461
125.5928,79.9884
126.8214,79.9262
128.0343,79.8593
129.2307,79.7881
130.4099,79.7124
131.5713,79.6326
132.7144,79.5485
133.8387,79.4604
134.9439,79.3683
136.0296,79.2724
137.0956,79.1728
138.1416,79.0695
139.1676,78.9626
140.1735,78.8524
141.1593,78.7388
142.125,78.622
143.0707,78.5021
143.9965,78.3791
144.9025,78.2533
145.789,78.1246
146.6561,77.9931
147.5042,77.8591
148.3333,77.7225
149.144,77.5834
149.9364,77.442
150.7108,77.2982
151.4677,77.1523
152.2073,77.0042
152.93,76.8541
153.6361,76.702
154.326,76.548
155,76.3921
155.6585,76.2345
156.3019,76.0752
156.9306,75.9142
157.5448,75.7516
158.145,75.5876
158.7314,75.422
159.3045,75.255
159.8645,75.0867
160.4119,74.9171
160.9469,74.7462
161.4698,74.574
161.9811,74.4008
162.4809,74.2263
162.9696,74.0508
163.4475,73.8743
163.9149,73.6967
164.3721,73.5182
164.8193,73.3388
165.2568,73.1584
165.6849,72.9772
166.1038,72.7952
166.5138,72.6123
166.9151,72.4287
167.308,72.2444
167.6927,72.0593
168.0693,71.8736
168.4382,71.6872
168.7995,71.5001
169.1534,71.3125
169.5002,71.1243
169.8399,70.9355
170.1729,70.7462
170.4993,70.5563
170.8192,70.366
171.1328,70.1751
171.4404,69.9838
171.742,69.7921
178.2901,64.304
178.471,64.1054
178.649,63.9067
178.8242,63.708
178.9968,63.5091
179.1666,63.3102
179.3339,63.1113
179.4986,62.9122
179.6608,62.7132
179.8205,62.5141
179.9779,62.3149
180.1329,62.1158
180.2857,61.9166
180.4362,61.7174
180.5845,61.5182
180.7307,61.319
44.1791,66.1961
44.3994,66.3924
44.6236,66.5885
44.8516,66.7844
45.3197,67.1754
45.56,67.3705
45.8045,67.5654
46.0535,67.76
46.307,67.9544
46.565,68.1484
46.8279,68.3421
47.0955,68.5355
47.3682,68.7285
47.646,68.9212
47.929,69.1135
48.2173,69.3054
48.5112,69.4969
48.8108,69.688
49.1161,69.8787
49.4275,70.0689
49.7449,70.2586
50.0686,70.4478
50.3987,70.6365
50.7355,70.8247
51.079,71.0123
51.4296,71.1993
51.7872,71.3857
55.8033,73.211
56.2538,73.389
56.7142,73.566
57.1847,73.7421
58.1572,74.091
58.6598,74.2639
59.1736,74.4356
59.6991,74.6061
60.2364,74.7753
60.7858,74.9433
61.3478,75.1099
61.9225,75.2752
62.5104,75.439
63.1118,75.6013
66.3322,76.3885
68.4474,76.839
69.1849,76.9851
69.9392,77.1291
70.7106,77.2709
71.4993,77.4103
72.3058,77.5474
73.1301,77.682
73.9726,77.814
74.8336,77.9435
75.7131,78.0701
76.6115,78.194
77.5288,78.3149
78.4652,78.4329
79.4208,78.5477
80.3955,78.6593
81.3895,78.7676
82.4027,78.8726
83.4349,78.974
84.4861,79.0718
85.556,79.1658
86.6444,79.2561
87.751,79.3425
88.8753,79.4249
90.0169,79.5032
91.1753,79.5772
92.3499,79.647
93.54,79.7124
94.7449,79.7734
98.4399,79.9286
99.6952,79.971
100.9605,80.0085
102.2348,80.0411
103.5169,80.0687
104.8056,80.0914
106.0995,80.1091
107.3974,80.1218
108.698,80.1294
110,80.1319
111.3019,80.1294
112.6026,80.1218
113.9005,80.1091
115.1944,80.0914
116.4831,80.0687
117.7652,80.0411
119.0395,80.0085
120.3048,79.971
121.5601,79.9286
122.8043,79.8816
124.0362,79.8298
125.2551,79.7734
126.46,79.7124
127.6501,79.647
128.8247,79.5772
129.9831,79.5032
131.1247,79.4249
132.249,79.3425
133.3556,79.2561
134.444,79.1658
135.5139,79.0718
136.565,78.974
137.5973,78.8726
138.6105,78.7676
139.6045,78.6593
140.5792,78.5477
141.5348,78.4329
142.4712,78.3149
143.3885,78.194
144.2869,78.0701
145.1664,77.9435
146.0274,77.814
146.8699,77.682
147.6942,77.5474
148.5007,77.4103
149.2894,77.2709
150.0608,77.1291
150.8151,76.9851
151.5526,76.839
152.2737,76.6908
152.9786,76.5406
153.6678,76.3885
154.3415,76.2345
155,76.0787
155.6438,75.9212
156.273,75.7621
156.8882,75.6013
157.4895,75.439
158.0775,75.2752
158.6522,75.1099
159.2142,74.9433
159.7636,74.7753
160.3009,74.6061
160.8263,74.4356
161.3402,74.2639
161.8428,74.091
162.3344,73.9171
162.8153,73.7421
163.2858,73.566
163.7462,73.389
164.1967,73.211
164.6375,73.0321
165.0691,72.8523
165.4915,72.6716
165.905,72.4902
166.3099,72.3079
166.7064,72.1249
167.0948,71.9411
167.4751,71.7567
167.8477,71.5715
168.2128,71.3857
168.5704,71.1993
168.921,71.0123
169.2645,70.8247
169.6013,70.6365
169.9314,70.4478
170.2551,70.2586
170.5725,70.0689
170.8839,69.8787
177.6468,64.422
177.8336,64.2242
178.0176,64.0263
178.725,63.2338
179.2278,62.6386
179.3903,62.4402
179.5504,62.2416
179.7082,62.0431
179.8637,61.8445
180.0169,61.6459
180.1679,61.4473
180.3167,61.2486
45.5815,66.8876
45.821,67.0822
46.0647,67.2764
46.3126,67.4704
46.565,67.6641
46.822,67.8575
47.0835,68.0506
47.3499,68.2433
47.6211,68.4358
47.8973,68.6278
48.1786,68.8195
48.4652,69.0108
48.7571,69.2017
49.0546,69.3921
49.3577,69.5822
49.6667,69.7717
49.9816,69.9608
50.3027,70.1494
50.63,70.3375
50.9638,70.5251
51.3041,70.7121
51.6513,70.8985
52.0054,71.0843
52.3666,71.2695
52.7352,71.454
53.1113,71.6379
55.112,72.5462
55.5377,72.7255
55.9724,72.9039
56.4164,73.0813
56.8699,73.2579
57.3332,73.4334
57.8065,73.608
58.2902,73.7815
58.7844,73.9539
59.2894,74.1251
59.8056,74.2952
60.3331,74.4641
60.8724,74.6317
61.4237,74.798
61.9872,74.963
62.5633,75.1265
63.1524,75.2886
63.7546,75.4492
64.3704,75.6082
65,75.7655
65.6437,75.9212
66.3019,76.0752
66.9749,76.2273
69.0856,76.6722
69.8208,76.8164
70.5722,76.9584
71.3402,77.0982
72.125,77.2357
72.9269,77.3709
73.7462,77.5035
74.5829,77.6336
75.4375,77.7611
76.3099,77.8858
77.2005,78.0077
78.1092,78.1267
79.0362,78.2427
79.9816,78.3556
80.9454,78.4653
81.9275,78.5717
82.9279,78.6747
83.9465,78.7743
84.9831,78.8703
86.0375,78.9626
87.1094,79.0512
88.1986,79.1359
89.3045,79.2167
90.4269,79.2934
91.565,79.366
92.7185,79.4343
93.8866,79.4984
97.4712,79.6639
99.9194,79.7514
101.1582,79.7881
102.4053,79.82
103.6598,79.847
104.9204,79.8692
106.1859,79.8865
107.4552,79.8989
108.727,79.9063
110,79.9088
111.273,79.9063
112.5448,79.8989
113.8141,79.8865
115.0796,79.8692
116.3402,79.847
117.5946,79.82
118.8418,79.7881
120.0806,79.7514
121.3099,79.71
122.5288,79.6639
123.7363,79.6133
124.9314,79.5581
126.1134,79.4984
127.2815,79.4343
128.435,79.366
129.5731,79.2934
130.6954,79.2167
131.8014,79.1359
132.8905,79.0512
133.9625,78.9626
135.0169,78.8703
136.0535,78.7743
137.0721,78.6747
138.0725,78.5717
139.0546,78.4653
140.0184,78.3556
140.9638,78.2427
141.8908,78.1267
142.7995,78.0077
143.6901,77.8858
144.5625,77.7611
145.4171,77.6336
146.2538,77.5035
147.0731,77.3709
147.875,77.2357
148.6598,77.0982
149.4278,76.9584
150.1792,76.8164
150.9144,76.6722
151.6335,76.5259
152.337,76.3775
153.0251,76.2273
153.698,76.0752
154.3563,75.9212
155,75.7655
155.6296,75.6082
156.2454,75.4492
156.8476,75.2886
157.4366,75.1265
158.0128,74.963
158.5763,74.798
159.1276,74.6317
159.6669,74.4641
160.1944,74.2952
160.7106,74.1251
161.2156,73.9539
161.7098,73.7815
162.1935,73.608
162.6668,73.4334
163.1301,73.2579
163.5836,73.0813
164.0276,72.9039
164.4623,72.7255
164.888,72.5462
165.3048,72.3661
165.7131,72.1852
166.113,72.0035
166.5048,71.8211
166.8887,71.6379
167.2648,71.454
167.6334,71.2695
167.9946,71.0843
168.3487,70.8985
168.6959,70.7121
169.0362,70.5251
169.37,70.3375
169.6973,70.1494
170.0184,69.9608
170.3333,69.7717
170.6422,69.5822
170.9454,69.3921
176.8014,64.7337
176.9974,64.5369
177.3801,64.1428
177.567,63.9456
179.1254,62.1669
179.2858,61.9689
179.444,61.771
179.5998,61.573
179.7534,61.3749
179.9048,61.1769
46.0754,66.7936
46.3181,66.9873
46.565,67.1806
46.8163,67.3737
47.0721,67.5665
47.3324,67.759
47.5973,67.9511
47.867,68.1429
48.1416,68.3343
